	age	job	marital	education	default	balance	housing	loan	contact	day	month	duration	campaign	pdays	previous	poutcome	y
17971	53	technician	married	secondary	no	-440	no	no	cellular	30	jul	14	33	-1	0	unknown	no
38917	26	self-employed	single	tertiary	no	16563	yes	no	cellular	18	may	245	1	-1	0	unknown	no
37710	26	admin.	single	secondary	yes	-930	yes	no	cellular	14	may	786	1	-1	0	unknown	yes
40664	46	admin.	married	secondary	no	7386	no	no	cellular	6	aug	87	4	-1	0	unknown	no
28072	31	management	single	tertiary	no	308	yes	yes	cellular	28	jan	262	2	268	2	other	no
17133	41	blue-collar	married	secondary	no	1915	yes	no	cellular	25	jul	245	4	-1	0	unknown	no
11129	27	entrepreneur	married	secondary	no	47	yes	no	unknown	18	jun	114	4	-1	0	unknown	no
8229	34	technician	married	primary	no	926	yes	yes	unknown	2	jun	142	2	-1	0	unknown	no
34319	24	admin.	single	secondary	no	99	no	no	cellular	4	may	65	3	89	3	failure	no
31032	69	retired	married	primary	no	2346	no	no	cellular	11	feb	354	2	-1	0	unknown	yes
10185	41	housemaid	divorced	secondary	no	637	yes	yes	unknown	11	jun	678	4	-1	0	unknown	no
6868	29	management	single	secondary	no	293	yes	no	unknown	28	may	188	2	-1	0	unknown	no
30116	32	management	single	tertiary	no	124	no	no	cellular	4	feb	87	2	-1	0	unknown	no
7034	29	blue-collar	single	secondary	no	992	yes	yes	unknown	28	may	456	2	-1	0	unknown	no
40418	32	admin.	single	secondary	no	1411	no	no	cellular	2	jul	124	1	-1	0	unknown	no
44907	31	management	married	unknown	no	385	no	no	cellular	29	sep	242	2	491	4	failure	no
12733	38	technician	married	secondary	no	2220	no	no	cellular	7	jul	87	2	-1	0	unknown	no
37851	35	management	single	tertiary	no	478	yes	no	cellular	14	may	107	1	265	2	failure	no
39835	40	blue-collar	married	secondary	no	1451	no	no	cellular	1	jun	314	1	-1	0	unknown	yes
39796	37	management	married	tertiary	no	1352	no	no	cellular	1	jun	93	1	347	1	success	no
2006	29	services	single	secondary	no	487	yes	yes	unknown	9	may	176	2	-1	0	unknown	no
236	53	admin.	divorced	secondary	no	315	yes	no	unknown	5	may	181	2	-1	0	unknown	no
33685	38	management	single	tertiary	no	8669	yes	no	telephone	20	apr	5	3	150	6	failure	no
32694	38	blue-collar	married	primary	no	398	yes	yes	cellular	17	apr	239	1	332	1	failure	no
10843	44	housemaid	married	tertiary	no	460	no	no	unknown	17	jun	491	1	-1	0	unknown	no
9859	51	technician	married	tertiary	no	1057	no	no	unknown	9	jun	149	2	-1	0	unknown	no
5978	45	management	divorced	tertiary	no	-901	yes	no	unknown	26	may	86	3	-1	0	unknown	no
32453	42	admin.	single	secondary	no	734	yes	no	cellular	16	apr	332	2	317	3	failure	no
25186	40	management	married	tertiary	no	11	yes	no	cellular	18	nov	65	2	-1	0	unknown	no
5385	27	blue-collar	single	secondary	no	672	yes	no	unknown	23	may	164	1	-1	0	unknown	no
46	58	self-employed	married	tertiary	no	-364	yes	no	unknown	5	may	355	1	-1	0	unknown	no
33147	58	retired	married	primary	no	745	yes	no	cellular	20	apr	23	1	-1	0	unknown	no
26957	52	admin.	divorced	secondary	no	-402	yes	no	cellular	21	nov	151	1	-1	0	unknown	no
11726	53	blue-collar	married	secondary	no	1777	yes	no	unknown	20	jun	253	1	-1	0	unknown	no
21325	47	technician	married	secondary	no	1219	no	no	cellular	18	aug	697	4	-1	0	unknown	yes
32383	26	technician	married	unknown	no	-277	yes	no	cellular	16	apr	1018	2	-1	0	unknown	no
26994	35	technician	single	tertiary	no	3552	no	no	cellular	21	nov	267	1	-1	0	unknown	no
25680	44	admin.	married	tertiary	no	688	no	no	telephone	19	nov	274	1	-1	0	unknown	no
30748	27	self-employed	divorced	secondary	no	165	yes	no	cellular	6	feb	1160	2	192	4	failure	no
42692	57	management	married	tertiary	no	1318	no	no	cellular	18	jan	91	2	94	3	success	no
28285	34	management	married	tertiary	no	276	no	no	cellular	29	jan	216	1	-1	0	unknown	no
25762	33	unknown	single	secondary	no	1522	no	yes	cellular	19	nov	966	1	-1	0	unknown	no
13798	30	services	married	secondary	no	-298	no	yes	cellular	10	jul	174	1	-1	0	unknown	no
29449	57	admin.	married	secondary	no	169	no	no	cellular	3	feb	369	1	-1	0	unknown	yes
28556	54	self-employed	divorced	tertiary	no	0	yes	yes	cellular	29	jan	309	3	-1	0	unknown	no
27971	33	management	single	tertiary	no	726	no	no	cellular	28	jan	219	1	-1	0	unknown	no
31039	58	management	divorced	tertiary	no	26831	no	no	cellular	11	feb	56	18	-1	0	unknown	no
39372	45	blue-collar	married	secondary	no	603	no	no	cellular	22	may	204	1	-1	0	unknown	no
6953	47	services	divorced	secondary	no	-288	yes	no	unknown	28	may	107	7	-1	0	unknown	no
29459	58	retired	married	primary	no	3401	yes	no	cellular	3	feb	84	3	265	2	failure	no
39759	46	admin.	divorced	secondary	no	3280	no	no	cellular	1	jun	110	1	-1	0	unknown	no
34718	47	entrepreneur	married	tertiary	no	0	no	no	cellular	5	may	418	3	-1	0	unknown	no
37817	29	admin.	divorced	secondary	no	-254	yes	no	cellular	14	may	406	2	-1	0	unknown	yes
996	34	admin.	married	secondary	no	475	yes	no	unknown	7	may	559	1	-1	0	unknown	no
32791	61	retired	divorced	primary	no	876	no	no	cellular	17	apr	40	9	-1	0	unknown	no
16331	27	blue-collar	single	primary	no	0	yes	no	cellular	23	jul	213	1	-1	0	unknown	no
9029	44	technician	married	secondary	no	296	yes	yes	unknown	5	jun	169	1	-1	0	unknown	no
9458	39	blue-collar	married	secondary	no	123	yes	no	unknown	6	jun	165	3	-1	0	unknown	no
40353	50	management	married	tertiary	no	5108	yes	no	cellular	19	jun	140	2	-1	0	unknown	no
42582	72	retired	married	primary	no	0	no	no	cellular	29	dec	215	2	-1	0	unknown	no
30129	36	entrepreneur	married	tertiary	no	2700	no	no	cellular	4	feb	99	3	-1	0	unknown	no
21872	56	admin.	married	secondary	no	374	no	no	cellular	20	aug	193	4	-1	0	unknown	no
25033	36	technician	married	secondary	no	24	yes	no	cellular	18	nov	59	1	-1	0	unknown	no
35827	41	technician	divorced	secondary	no	106	yes	yes	cellular	8	may	197	2	-1	0	unknown	no
24069	58	management	divorced	tertiary	no	26254	yes	no	unknown	21	oct	49	1	-1	0	unknown	no
23859	56	management	married	tertiary	no	67	no	yes	cellular	29	aug	88	2	-1	0	unknown	no
23293	55	blue-collar	married	secondary	no	328	no	yes	cellular	27	aug	335	4	-1	0	unknown	no
548	36	self-employed	married	tertiary	no	107	yes	no	unknown	6	may	146	1	-1	0	unknown	no
3506	56	housemaid	divorced	secondary	no	0	no	no	unknown	15	may	103	1	-1	0	unknown	no
6745	24	student	single	unknown	no	3298	yes	no	unknown	28	may	227	1	-1	0	unknown	no
3710	43	blue-collar	married	secondary	no	19	yes	no	unknown	16	may	249	1	-1	0	unknown	no
12289	50	management	married	tertiary	no	-94	no	yes	unknown	25	jun	75	1	-1	0	unknown	no
3054	34	blue-collar	single	secondary	yes	-115	yes	no	unknown	14	may	360	1	-1	0	unknown	no
19860	31	technician	married	tertiary	no	311	no	yes	cellular	8	aug	385	2	-1	0	unknown	no
41602	25	management	single	tertiary	no	553	yes	no	cellular	17	sep	113	4	479	1	failure	no
19770	52	blue-collar	married	secondary	no	409	no	no	cellular	8	aug	137	2	-1	0	unknown	no
40993	66	housemaid	divorced	primary	no	204	no	no	telephone	13	aug	213	1	-1	0	unknown	no
37396	37	services	single	tertiary	no	72	yes	no	cellular	13	may	98	2	370	1	failure	no
906	27	services	single	secondary	no	0	yes	no	unknown	7	may	388	7	-1	0	unknown	no
16701	30	services	married	secondary	no	-68	yes	yes	cellular	24	jul	78	1	-1	0	unknown	no
40175	31	unemployed	single	secondary	no	582	yes	no	cellular	5	jun	548	2	-1	0	unknown	yes
21977	32	technician	single	secondary	no	116	yes	no	cellular	20	aug	718	2	-1	0	unknown	yes
8044	32	technician	married	secondary	no	0	no	no	unknown	2	jun	68	21	-1	0	unknown	no
14252	45	technician	married	secondary	no	-149	yes	no	cellular	14	jul	287	2	-1	0	unknown	no
28746	56	management	married	tertiary	no	4	yes	yes	cellular	30	jan	299	1	2	5	other	no
15195	31	blue-collar	married	unknown	no	-120	yes	no	cellular	17	jul	231	2	-1	0	unknown	no
21532	39	technician	single	tertiary	no	285	no	no	cellular	19	aug	284	2	-1	0	unknown	no
22521	35	technician	married	tertiary	no	1006	no	no	cellular	22	aug	69	4	-1	0	unknown	no
27341	57	technician	married	secondary	no	7766	yes	no	cellular	21	nov	220	1	-1	0	unknown	no
6482	30	management	married	tertiary	no	-27	yes	no	unknown	27	may	29	2	-1	0	unknown	no
40405	41	blue-collar	married	secondary	no	203	no	no	cellular	2	jul	342	2	-1	0	unknown	yes
11032	46	blue-collar	divorced	primary	no	358	no	no	unknown	17	jun	259	2	-1	0	unknown	no
15349	45	admin.	married	secondary	no	373	no	yes	cellular	18	jul	274	3	-1	0	unknown	no
32906	31	technician	single	secondary	no	102	yes	no	telephone	17	apr	460	2	345	2	failure	no
25018	31	services	single	secondary	no	32	no	no	unknown	18	nov	190	4	-1	0	unknown	no
42478	64	retired	married	primary	no	43	no	no	cellular	10	dec	232	1	-1	0	unknown	yes
7010	45	admin.	married	secondary	no	935	yes	yes	unknown	28	may	22	7	-1	0	unknown	no
12579	54	retired	married	secondary	no	-488	no	yes	unknown	3	jul	172	2	-1	0	unknown	no
4089	50	services	divorced	secondary	no	256	yes	no	unknown	19	may	316	2	-1	0	unknown	no
34931	30	blue-collar	single	secondary	no	-110	yes	no	cellular	6	may	428	1	-1	0	unknown	no
7661	53	technician	married	secondary	no	2647	yes	no	unknown	30	may	121	1	-1	0	unknown	no
36898	36	technician	married	secondary	no	186	yes	no	cellular	12	may	187	3	-1	0	unknown	no
22682	51	blue-collar	married	primary	no	581	no	no	cellular	25	aug	121	4	-1	0	unknown	no
31982	34	management	married	tertiary	no	1116	yes	no	cellular	13	apr	120	1	262	5	failure	no
28296	44	blue-collar	single	primary	no	287	no	no	cellular	29	jan	301	1	-1	0	unknown	no
31634	34	management	single	tertiary	no	7263	yes	no	telephone	6	apr	86	1	-1	0	unknown	no
25238	45	management	single	tertiary	no	5694	yes	no	cellular	18	nov	145	2	193	2	failure	no
30869	34	admin.	single	secondary	no	1	yes	no	cellular	9	feb	185	7	280	1	other	no
20525	34	management	single	tertiary	no	2835	yes	no	cellular	12	aug	107	2	-1	0	unknown	no
15480	37	blue-collar	single	secondary	no	392	yes	no	cellular	18	jul	118	3	-1	0	unknown	no
8451	45	retired	married	primary	no	0	no	no	unknown	3	jun	290	1	-1	0	unknown	no
23980	46	blue-collar	married	unknown	no	0	no	no	telephone	29	aug	162	2	-1	0	unknown	no
32345	40	technician	married	primary	no	644	yes	no	cellular	16	apr	118	2	336	1	failure	no
27913	45	technician	divorced	secondary	no	299	yes	no	cellular	28	jan	368	1	-1	0	unknown	no
13335	42	services	married	secondary	no	-1	yes	no	cellular	8	jul	38	2	-1	0	unknown	no
38806	57	housemaid	married	primary	no	151	yes	no	cellular	18	may	14	4	-1	0	unknown	no
11859	40	blue-collar	married	secondary	no	188	yes	yes	unknown	20	jun	570	2	-1	0	unknown	yes
42597	50	entrepreneur	divorced	tertiary	no	315	no	no	cellular	8	jan	249	1	119	1	failure	no
41473	31	management	single	tertiary	no	924	no	no	cellular	7	sep	231	1	94	3	success	yes
28146	59	retired	married	primary	no	-411	no	no	cellular	29	jan	225	1	-1	0	unknown	no
31134	51	technician	married	secondary	no	117	no	no	cellular	18	feb	442	2	-1	0	unknown	yes
36692	51	blue-collar	married	secondary	no	518	yes	no	cellular	12	may	918	1	-1	0	unknown	yes
8401	54	blue-collar	divorced	unknown	no	1545	yes	no	unknown	3	jun	148	2	-1	0	unknown	no
16203	58	housemaid	married	primary	no	1310	yes	yes	cellular	22	jul	1226	2	-1	0	unknown	no
6000	27	self-employed	married	secondary	no	-220	yes	no	unknown	26	may	138	2	-1	0	unknown	no
12385	54	technician	divorced	secondary	no	255	yes	no	unknown	27	jun	140	2	-1	0	unknown	no
6403	51	management	married	tertiary	no	1944	yes	no	unknown	27	may	217	2	-1	0	unknown	no
44430	36	management	married	tertiary	no	1133	yes	no	cellular	4	aug	293	1	181	2	other	yes
4612	31	unemployed	married	secondary	no	296	yes	no	unknown	20	may	378	3	-1	0	unknown	no
7659	38	admin.	divorced	secondary	no	19	yes	no	unknown	30	may	604	2	-1	0	unknown	yes
23596	35	technician	divorced	secondary	no	89	no	no	cellular	28	aug	203	28	-1	0	unknown	no
11922	56	blue-collar	divorced	primary	no	0	no	no	unknown	20	jun	134	10	-1	0	unknown	no
25828	30	technician	single	secondary	no	538	yes	no	cellular	19	nov	148	1	-1	0	unknown	no
25726	34	management	divorced	tertiary	no	27	no	yes	cellular	19	nov	190	1	-1	0	unknown	no
20395	34	technician	single	tertiary	no	1039	no	no	cellular	11	aug	342	3	-1	0	unknown	no
29995	27	admin.	single	secondary	no	298	no	no	cellular	4	feb	207	3	-1	0	unknown	no
39438	35	admin.	single	secondary	no	1810	yes	no	cellular	25	may	65	2	-1	0	unknown	no
25626	55	services	divorced	tertiary	no	1983	yes	no	telephone	19	nov	123	1	-1	0	unknown	no
12314	37	self-employed	single	tertiary	no	3759	no	no	unknown	26	jun	650	2	-1	0	unknown	no
20045	46	housemaid	married	primary	no	269	no	no	cellular	8	aug	188	5	-1	0	unknown	no
30236	58	entrepreneur	married	primary	no	1249	no	no	cellular	5	feb	187	1	-1	0	unknown	no
6439	22	technician	single	secondary	no	28	yes	no	unknown	27	may	121	2	-1	0	unknown	no
3201	52	technician	married	secondary	no	5006	yes	no	unknown	15	may	112	1	-1	0	unknown	no
1512	33	unemployed	married	secondary	no	229	yes	no	unknown	8	may	205	4	-1	0	unknown	no
37637	30	student	single	tertiary	no	31	yes	no	cellular	14	may	23	1	-1	0	unknown	no
39325	37	admin.	single	secondary	no	176	yes	no	cellular	18	may	80	2	-1	0	unknown	no
40361	32	entrepreneur	married	primary	no	3083	no	no	cellular	22	jun	271	2	-1	0	unknown	no
19824	50	services	married	primary	no	1903	no	no	cellular	8	aug	175	2	-1	0	unknown	no
26537	38	management	married	tertiary	no	5506	no	no	cellular	20	nov	74	1	-1	0	unknown	no
20509	30	management	married	secondary	no	850	no	no	cellular	12	aug	507	2	-1	0	unknown	yes
10440	40	services	married	secondary	no	0	no	no	unknown	12	jun	543	2	-1	0	unknown	no
12142	46	blue-collar	married	unknown	no	83	no	no	unknown	20	jun	38	5	-1	0	unknown	no
31907	34	technician	married	secondary	no	1012	yes	yes	cellular	9	apr	353	2	163	1	success	no
24295	35	technician	divorced	tertiary	no	1718	yes	yes	cellular	17	nov	74	1	167	16	other	no
11817	37	blue-collar	married	secondary	no	43	yes	no	unknown	20	jun	250	3	-1	0	unknown	no
20129	35	technician	single	secondary	no	14	no	no	cellular	11	aug	113	2	-1	0	unknown	no
2583	46	blue-collar	married	secondary	no	781	no	no	unknown	13	may	152	1	-1	0	unknown	no
6236	32	management	married	tertiary	no	-383	yes	no	unknown	27	may	241	1	-1	0	unknown	no
27385	35	unemployed	married	tertiary	no	259	no	yes	cellular	21	nov	229	2	-1	0	unknown	no
30909	26	admin.	single	secondary	no	255	no	no	cellular	9	feb	190	1	-1	0	unknown	yes
43941	24	technician	single	secondary	no	403	no	no	unknown	17	jun	247	1	-1	0	unknown	yes
25908	33	housemaid	married	primary	no	2293	yes	no	cellular	19	nov	457	2	-1	0	unknown	no
31828	56	technician	married	tertiary	no	655	yes	yes	cellular	8	apr	326	1	-1	0	unknown	no
42407	29	housemaid	single	tertiary	no	19	no	no	cellular	3	dec	274	1	230	1	success	yes
8900	57	blue-collar	married	primary	no	2892	yes	no	unknown	4	jun	235	5	-1	0	unknown	no
16873	36	services	single	secondary	no	14	yes	no	cellular	25	jul	320	3	-1	0	unknown	no
14640	27	services	single	secondary	no	1928	no	yes	cellular	15	jul	513	5	-1	0	unknown	no
3863	44	blue-collar	divorced	unknown	no	532	no	no	unknown	16	may	141	2	-1	0	unknown	no
37101	38	blue-collar	married	primary	no	447	yes	no	cellular	13	may	699	1	-1	0	unknown	no
31856	38	technician	married	tertiary	no	206	no	no	cellular	8	apr	350	2	-1	0	unknown	yes
40951	32	technician	single	tertiary	no	696	no	yes	cellular	13	aug	101	4	105	4	failure	no
16065	41	admin.	married	secondary	no	2993	yes	no	cellular	22	jul	24	12	-1	0	unknown	no
24818	32	admin.	married	tertiary	no	2831	yes	no	cellular	18	nov	278	2	-1	0	unknown	no
39334	33	technician	single	secondary	no	-363	yes	no	cellular	18	may	214	2	-1	0	unknown	no
3701	33	management	married	tertiary	no	273	yes	no	unknown	16	may	803	1	-1	0	unknown	yes
12290	58	blue-collar	married	secondary	no	2592	yes	no	unknown	25	jun	249	1	-1	0	unknown	no
14437	35	housemaid	married	primary	no	0	yes	no	cellular	14	jul	340	3	-1	0	unknown	no
8526	45	blue-collar	married	secondary	no	-221	yes	yes	unknown	3	jun	170	1	-1	0	unknown	no
3203	47	services	married	secondary	no	543	yes	no	unknown	15	may	141	1	-1	0	unknown	no
41506	79	retired	married	secondary	no	723	no	no	telephone	9	sep	276	1	79	3	failure	yes
43387	27	student	single	secondary	no	6036	no	no	cellular	31	mar	175	1	181	1	failure	yes
4408	35	entrepreneur	married	secondary	no	24	yes	no	unknown	20	may	81	1	-1	0	unknown	no
21625	37	entrepreneur	married	secondary	no	46	no	yes	cellular	19	aug	119	4	-1	0	unknown	no
5665	40	blue-collar	divorced	secondary	no	-426	no	yes	unknown	26	may	245	1	-1	0	unknown	no
42833	66	retired	married	primary	no	3629	no	no	cellular	2	feb	474	1	172	2	other	yes
11245	52	management	married	tertiary	no	1147	no	no	unknown	18	jun	43	1	-1	0	unknown	no
12020	39	technician	married	secondary	no	2765	yes	yes	unknown	20	jun	116	3	-1	0	unknown	no
4511	35	technician	divorced	secondary	yes	-52	yes	no	unknown	20	may	265	1	-1	0	unknown	no
41285	35	technician	single	tertiary	no	992	yes	no	cellular	26	aug	79	1	114	3	failure	no
8122	33	services	married	secondary	no	109	yes	no	unknown	2	jun	54	4	-1	0	unknown	no
551	30	admin.	married	secondary	no	46	yes	no	unknown	6	may	114	2	-1	0	unknown	no
5343	35	management	married	secondary	no	339	yes	no	unknown	23	may	317	1	-1	0	unknown	no
22157	31	management	single	tertiary	no	0	no	no	cellular	21	aug	243	2	-1	0	unknown	no
33417	28	blue-collar	single	secondary	no	1735	yes	no	cellular	20	apr	89	1	-1	0	unknown	no
13914	30	blue-collar	single	secondary	no	1598	yes	no	cellular	10	jul	634	1	-1	0	unknown	yes
20421	44	self-employed	married	primary	no	4	no	no	cellular	12	aug	327	2	-1	0	unknown	no
19778	45	blue-collar	married	secondary	no	162	no	no	cellular	8	aug	130	2	-1	0	unknown	no
36884	33	services	married	secondary	no	204	yes	yes	cellular	12	may	142	2	357	3	failure	no
4359	37	technician	single	secondary	no	61	yes	no	unknown	19	may	182	8	-1	0	unknown	no
33589	32	management	single	tertiary	no	0	yes	no	cellular	20	apr	415	2	-1	0	unknown	no
39969	41	blue-collar	married	secondary	no	140	yes	no	cellular	3	jun	96	1	125	2	failure	no
2075	59	retired	divorced	primary	no	121	yes	no	unknown	12	may	144	7	-1	0	unknown	no
9984	35	admin.	married	secondary	no	2897	no	no	unknown	9	jun	243	2	-1	0	unknown	no
24079	51	entrepreneur	married	tertiary	no	5254	yes	no	unknown	23	oct	134	1	-1	0	unknown	yes
28923	38	blue-collar	married	secondary	no	168	no	yes	cellular	2	feb	151	1	-1	0	unknown	no
43915	71	retired	divorced	primary	no	275	no	no	cellular	14	jun	293	1	425	1	success	yes
10467	31	blue-collar	married	primary	no	0	no	no	unknown	16	jun	10	5	-1	0	unknown	no
37494	52	management	married	tertiary	no	0	yes	no	telephone	13	may	179	3	257	6	other	no
15132	38	technician	divorced	secondary	no	1803	no	yes	cellular	17	jul	172	1	-1	0	unknown	no
39174	30	admin.	single	secondary	no	3068	yes	no	cellular	18	may	227	2	-1	0	unknown	no
40123	23	admin.	single	tertiary	no	230	no	no	cellular	5	jun	264	1	-1	0	unknown	no
35624	47	blue-collar	divorced	secondary	no	169	yes	no	cellular	8	may	141	2	-1	0	unknown	no
38248	28	admin.	single	secondary	no	154	yes	no	cellular	15	may	536	1	364	1	other	yes
9512	49	housemaid	divorced	unknown	no	2754	no	no	unknown	6	jun	18	2	-1	0	unknown	no
12476	45	unemployed	divorced	primary	yes	-249	yes	yes	unknown	1	jul	92	1	-1	0	unknown	no
30310	47	unemployed	single	primary	no	289	no	no	cellular	5	feb	210	1	-1	0	unknown	no
35371	47	blue-collar	married	primary	no	206	yes	yes	cellular	7	may	118	1	-1	0	unknown	no
37593	36	services	married	secondary	no	3988	yes	yes	cellular	14	may	141	1	-1	0	unknown	no
8441	37	self-employed	married	tertiary	no	1510	yes	no	unknown	3	jun	88	2	-1	0	unknown	no
5638	53	blue-collar	married	primary	no	3316	yes	no	unknown	23	may	331	6	-1	0	unknown	no
42092	28	student	single	tertiary	no	3717	no	no	telephone	30	oct	177	2	-1	0	unknown	no
10349	36	student	single	secondary	no	409	yes	no	unknown	12	jun	72	1	-1	0	unknown	no
36153	31	technician	single	secondary	no	0	yes	no	cellular	11	may	163	1	370	1	failure	no
19142	31	management	single	tertiary	no	155	yes	no	cellular	5	aug	291	1	-1	0	unknown	no
19147	56	retired	married	secondary	no	388	yes	no	cellular	5	aug	80	1	-1	0	unknown	no
7503	31	blue-collar	single	primary	no	-502	yes	no	unknown	29	may	76	4	-1	0	unknown	no
3797	30	admin.	married	secondary	no	40	yes	yes	unknown	16	may	108	2	-1	0	unknown	no
6523	44	blue-collar	married	primary	no	1432	yes	yes	unknown	27	may	63	9	-1	0	unknown	no
22743	54	housemaid	married	primary	no	182	no	no	cellular	25	aug	284	4	-1	0	unknown	no
3077	48	technician	married	secondary	no	1764	yes	no	unknown	14	may	125	2	-1	0	unknown	no
6667	27	admin.	single	secondary	no	110	yes	no	unknown	28	may	135	1	-1	0	unknown	no
18075	37	blue-collar	married	primary	no	11	no	no	telephone	30	jul	109	8	-1	0	unknown	no
4742	57	management	married	tertiary	no	-871	no	no	unknown	20	may	214	10	-1	0	unknown	no
7540	60	self-employed	married	primary	no	1226	yes	no	unknown	30	may	151	3	-1	0	unknown	no
27562	35	self-employed	married	secondary	no	524	yes	no	cellular	21	nov	484	4	-1	0	unknown	no
38223	46	self-employed	married	secondary	no	-816	yes	yes	cellular	15	may	68	1	-1	0	unknown	no
10728	33	self-employed	married	tertiary	no	6	no	no	unknown	16	jun	141	6	-1	0	unknown	no
1573	38	blue-collar	married	secondary	no	468	yes	no	unknown	8	may	101	2	-1	0	unknown	no
10891	52	services	married	secondary	no	517	yes	no	unknown	17	jun	180	1	-1	0	unknown	no
27565	43	technician	married	tertiary	no	6673	yes	no	cellular	21	nov	41	4	-1	0	unknown	no
36612	31	blue-collar	single	secondary	no	17	yes	no	cellular	12	may	296	1	-1	0	unknown	no
13812	35	admin.	married	secondary	no	-428	yes	yes	cellular	10	jul	147	1	-1	0	unknown	no
40306	29	services	single	secondary	no	2800	no	no	cellular	16	jun	202	1	-1	0	unknown	no
42631	28	self-employed	single	tertiary	no	4579	no	no	cellular	12	jan	409	2	-1	0	unknown	yes
8301	34	blue-collar	married	primary	no	1090	yes	no	unknown	2	jun	130	2	-1	0	unknown	no
11659	50	retired	married	primary	no	29	no	no	unknown	20	jun	135	5	-1	0	unknown	no
17584	44	technician	married	secondary	no	2575	yes	yes	cellular	29	jul	129	2	-1	0	unknown	no
30436	37	unemployed	married	secondary	no	629	yes	no	cellular	5	feb	255	1	-1	0	unknown	no
7621	42	management	married	tertiary	no	1767	yes	no	unknown	30	may	283	1	-1	0	unknown	no
8287	39	housemaid	married	secondary	no	4136	yes	no	unknown	2	jun	142	3	-1	0	unknown	no
26922	37	admin.	single	secondary	no	1560	yes	no	cellular	21	nov	67	1	163	2	failure	no
7189	44	services	married	secondary	no	744	yes	no	unknown	29	may	574	1	-1	0	unknown	no
43889	34	management	married	tertiary	no	158	no	no	cellular	9	jun	190	1	92	9	success	yes
18147	43	housemaid	married	primary	no	410	yes	yes	cellular	30	jul	50	2	-1	0	unknown	no
44478	37	blue-collar	married	secondary	no	80	yes	yes	unknown	9	aug	6	1	461	5	failure	no
36387	31	entrepreneur	married	tertiary	no	425	yes	no	cellular	11	may	96	2	-1	0	unknown	no
32222	43	blue-collar	married	primary	no	985	yes	no	cellular	16	apr	35	1	-1	0	unknown	no
31737	20	student	single	unknown	no	8860	no	no	cellular	7	apr	98	2	-1	0	unknown	no
35108	36	blue-collar	married	secondary	no	777	yes	no	cellular	6	may	185	3	-1	0	unknown	no
44244	29	management	single	tertiary	no	2344	yes	no	cellular	20	jul	288	1	133	2	failure	no
25701	53	unemployed	divorced	secondary	no	587	no	no	cellular	19	nov	561	1	-1	0	unknown	yes
42428	42	management	married	tertiary	no	144	no	no	cellular	7	dec	143	1	283	3	failure	no
9230	44	unemployed	married	primary	no	97	yes	no	unknown	5	jun	105	3	-1	0	unknown	no
1961	37	blue-collar	married	primary	no	1160	yes	no	unknown	9	may	255	2	-1	0	unknown	no
10672	36	admin.	married	secondary	no	1295	no	no	unknown	16	jun	232	3	-1	0	unknown	no
5233	31	self-employed	single	tertiary	no	91	no	no	unknown	23	may	206	1	-1	0	unknown	no
44912	28	management	single	tertiary	no	390	no	no	cellular	29	sep	845	1	232	4	success	yes
17131	35	technician	married	tertiary	no	1629	no	no	cellular	25	jul	653	4	-1	0	unknown	yes
6991	27	management	single	tertiary	no	3104	yes	no	unknown	28	may	160	2	-1	0	unknown	no
43772	21	student	single	secondary	no	215	no	no	cellular	24	may	382	1	89	7	success	yes
32557	52	retired	divorced	primary	no	-779	yes	yes	cellular	17	apr	709	1	-1	0	unknown	yes
12404	36	technician	married	secondary	no	283	yes	yes	unknown	27	jun	56	2	-1	0	unknown	no
7894	32	blue-collar	married	secondary	no	501	yes	yes	unknown	30	may	43	5	-1	0	unknown	no
37626	31	blue-collar	single	tertiary	no	328	yes	no	cellular	14	may	414	1	175	1	failure	no
145	33	services	married	secondary	no	22	yes	no	unknown	5	may	71	1	-1	0	unknown	no
2667	43	entrepreneur	married	secondary	no	59	no	no	unknown	13	may	437	2	-1	0	unknown	no
18735	38	management	single	tertiary	no	1515	yes	no	telephone	31	jul	42	5	-1	0	unknown	no
4902	29	blue-collar	divorced	secondary	no	-300	no	no	unknown	21	may	192	1	-1	0	unknown	no
10225	57	management	married	tertiary	no	1571	no	no	unknown	11	jun	230	13	-1	0	unknown	no
43075	53	technician	married	secondary	no	4807	no	no	telephone	19	feb	255	3	-1	0	unknown	no
20268	39	management	married	secondary	no	11835	yes	no	cellular	11	aug	744	2	-1	0	unknown	yes
29503	26	management	single	tertiary	no	159	no	no	cellular	3	feb	589	1	-1	0	unknown	no
21027	36	technician	single	tertiary	no	306	no	no	cellular	14	aug	111	2	-1	0	unknown	no
29078	38	admin.	married	secondary	no	-500	no	yes	cellular	2	feb	67	1	195	5	other	no
35454	31	admin.	single	secondary	no	0	yes	no	cellular	7	may	895	2	295	2	failure	yes
11404	58	entrepreneur	married	secondary	no	3	no	no	unknown	19	jun	188	5	-1	0	unknown	no
10265	42	blue-collar	married	primary	no	530	no	no	unknown	11	jun	850	8	-1	0	unknown	no
12273	48	blue-collar	single	secondary	no	2288	no	no	unknown	24	jun	114	4	-1	0	unknown	no
20204	34	technician	divorced	secondary	no	259	no	no	cellular	11	aug	316	2	-1	0	unknown	no
26555	31	student	single	tertiary	no	307	no	no	cellular	20	nov	597	2	-1	0	unknown	no
35875	33	admin.	divorced	tertiary	no	891	no	no	cellular	8	may	398	2	-1	0	unknown	yes
