	age	job	marital	education	default	balance	housing	loan	contact	day	month	duration	campaign	pdays	previous	poutcome	y
8706	32	technician	single	tertiary	no	6281	yes	no	unknown	3	jun	1336	4	-1	0	unknown	yes
24714	50	technician	married	secondary	no	0	yes	no	cellular	17	nov	114	4	168	2	failure	no
43696	77	retired	married	primary	no	3324	no	no	cellular	13	may	289	1	91	5	success	yes
43299	71	retired	married	tertiary	no	3561	no	no	telephone	15	mar	577	7	-1	0	unknown	yes
41639	28	student	single	tertiary	no	0	no	no	cellular	28	sep	294	2	105	7	other	yes
42872	32	student	single	tertiary	no	0	no	no	cellular	4	feb	233	3	276	2	failure	yes
31681	46	admin.	divorced	secondary	no	1198	yes	yes	cellular	7	apr	837	1	307	1	other	no
26761	56	retired	married	primary	no	1448	yes	yes	telephone	20	nov	16	1	-1	0	unknown	no
27475	32	admin.	single	secondary	no	540	yes	no	cellular	21	nov	379	2	-1	0	unknown	no
2355	24	admin.	single	secondary	no	845	yes	no	unknown	13	may	105	1	-1	0	unknown	no
38136	27	blue-collar	married	primary	no	500	yes	no	cellular	15	may	16	6	365	6	failure	no
23906	45	blue-collar	married	primary	no	492	no	no	cellular	29	aug	141	2	-1	0	unknown	no
22282	30	management	married	tertiary	no	0	no	no	cellular	21	aug	142	2	-1	0	unknown	no
9581	47	admin.	divorced	secondary	no	295	yes	no	unknown	6	jun	94	2	-1	0	unknown	yes
41153	67	retired	divorced	tertiary	no	443	no	no	cellular	18	aug	441	1	-1	0	unknown	yes
404	52	technician	married	unknown	no	7	no	no	unknown	6	may	203	2	-1	0	unknown	no
24160	34	admin.	married	tertiary	no	899	yes	no	unknown	12	nov	114	1	170	3	failure	yes
41894	30	student	single	tertiary	no	7529	no	no	cellular	19	oct	328	1	-1	0	unknown	yes
2871	44	services	single	secondary	no	0	yes	no	unknown	14	may	198	1	-1	0	unknown	no
6807	40	management	married	tertiary	no	384	no	no	unknown	28	may	191	2	-1	0	unknown	no
44026	23	services	single	secondary	no	488	no	no	cellular	29	jun	205	1	91	3	success	yes
42723	36	management	married	tertiary	no	203	no	no	cellular	25	jan	255	1	88	1	success	yes
2880	42	blue-collar	single	secondary	no	24	no	no	unknown	14	may	229	1	-1	0	unknown	no
21235	52	blue-collar	married	primary	no	1271	no	no	cellular	18	aug	131	3	-1	0	unknown	no
41802	30	self-employed	single	secondary	no	5223	no	no	cellular	14	oct	404	2	-1	0	unknown	no
8267	32	blue-collar	married	primary	no	415	yes	no	unknown	2	jun	777	4	-1	0	unknown	yes
21878	43	entrepreneur	married	secondary	no	469	no	yes	cellular	20	aug	89	2	-1	0	unknown	no
9038	40	blue-collar	married	secondary	no	6536	no	no	unknown	5	jun	647	1	-1	0	unknown	no
2404	34	blue-collar	divorced	secondary	no	383	yes	no	unknown	13	may	2231	1	-1	0	unknown	yes
17474	47	admin.	single	secondary	no	303	yes	yes	cellular	28	jul	152	4	-1	0	unknown	no
1930	31	management	single	tertiary	no	0	yes	no	unknown	9	may	94	3	-1	0	unknown	no
13711	44	management	married	tertiary	no	119	yes	no	cellular	10	jul	67	1	-1	0	unknown	no
31672	30	blue-collar	single	tertiary	no	297	no	no	cellular	7	apr	465	4	-1	0	unknown	yes
41607	28	admin.	single	secondary	no	762	no	no	cellular	18	sep	115	3	-1	0	unknown	yes
13616	29	management	single	tertiary	no	-223	no	yes	cellular	9	jul	208	1	-1	0	unknown	no
44374	55	technician	married	unknown	no	240	yes	no	cellular	2	aug	108	3	277	1	success	yes
44157	31	unemployed	married	tertiary	no	330	no	no	cellular	13	jul	309	1	181	3	success	yes
2485	48	management	married	tertiary	no	1949	yes	no	unknown	13	may	683	2	-1	0	unknown	yes
32952	57	housemaid	married	tertiary	no	2326	no	no	cellular	17	apr	378	1	-1	0	unknown	yes
29430	53	blue-collar	married	secondary	no	6112	no	no	cellular	3	feb	211	1	-1	0	unknown	yes
41848	50	management	married	tertiary	no	469	no	no	cellular	16	oct	170	1	183	1	success	yes
15947	33	management	single	tertiary	no	30	yes	no	cellular	22	jul	1077	1	-1	0	unknown	yes
1985	30	services	married	secondary	no	152	yes	no	unknown	9	may	115	2	-1	0	unknown	no
16454	32	blue-collar	single	secondary	no	799	no	yes	cellular	23	jul	2078	6	-1	0	unknown	yes
42449	42	management	married	tertiary	no	254	no	no	cellular	9	dec	288	7	183	4	success	yes
42947	35	management	married	tertiary	no	62	no	no	cellular	8	feb	469	2	185	2	failure	yes
11858	46	blue-collar	married	secondary	no	101	yes	no	unknown	20	jun	40	4	-1	0	unknown	no
10098	51	retired	married	secondary	no	1435	no	no	unknown	11	jun	587	1	-1	0	unknown	yes
16374	48	blue-collar	married	primary	no	-460	no	no	cellular	23	jul	135	1	-1	0	unknown	no
40422	30	technician	single	secondary	no	930	no	no	cellular	2	jul	396	1	-1	0	unknown	yes
35632	57	management	divorced	tertiary	no	52	yes	no	cellular	8	may	40	3	359	8	other	no
27049	31	management	single	tertiary	no	44128	no	no	cellular	21	nov	74	1	-1	0	unknown	no
33631	48	admin.	divorced	secondary	no	4	yes	no	cellular	20	apr	7	5	318	10	other	no
30462	30	services	married	secondary	no	1743	yes	no	cellular	5	feb	192	4	-1	0	unknown	no
34087	28	student	single	tertiary	no	3054	no	no	cellular	30	apr	384	1	80	6	other	yes
11799	53	services	divorced	secondary	no	-223	no	no	unknown	20	jun	160	1	-1	0	unknown	no
22025	52	blue-collar	married	primary	no	584	yes	no	cellular	20	aug	76	18	-1	0	unknown	no
6734	38	technician	divorced	secondary	no	1333	yes	yes	unknown	28	may	188	1	-1	0	unknown	no
6656	45	services	married	secondary	no	-839	yes	no	unknown	28	may	68	1	-1	0	unknown	no
13221	34	admin.	married	secondary	no	233	yes	yes	cellular	8	jul	303	1	-1	0	unknown	no
35258	58	retired	married	secondary	no	-324	yes	no	cellular	7	may	229	2	-1	0	unknown	no
33436	54	unemployed	divorced	secondary	no	309	no	no	cellular	20	apr	241	1	-1	0	unknown	yes
763	30	self-employed	single	tertiary	no	800	no	no	unknown	6	may	95	2	-1	0	unknown	no
27233	47	technician	married	secondary	no	834	no	yes	cellular	21	nov	902	1	133	2	other	yes
40763	61	self-employed	divorced	tertiary	no	52587	no	no	cellular	10	aug	290	1	-1	0	unknown	yes
5158	23	blue-collar	single	primary	no	965	yes	no	unknown	21	may	1161	4	-1	0	unknown	no
29971	30	management	single	tertiary	no	222	no	yes	cellular	4	feb	111	1	204	2	other	no
3176	50	technician	married	tertiary	no	2938	yes	no	unknown	15	may	170	5	-1	0	unknown	no
45067	52	management	married	secondary	no	335	no	no	cellular	21	oct	411	1	182	1	failure	yes
5741	34	services	married	secondary	no	-538	yes	no	unknown	26	may	682	1	-1	0	unknown	yes
25984	34	management	married	tertiary	no	1006	yes	no	cellular	19	nov	783	3	195	2	other	yes
24738	31	blue-collar	single	tertiary	no	761	no	no	telephone	18	nov	514	2	-1	0	unknown	yes
43338	35	management	single	tertiary	no	5958	yes	no	cellular	22	mar	215	1	-1	0	unknown	yes
501	32	technician	single	unknown	no	-170	no	no	unknown	6	may	46	1	-1	0	unknown	no
44674	39	services	single	secondary	no	91	no	no	cellular	3	sep	213	1	185	1	success	yes
11618	45	technician	married	tertiary	no	377	yes	no	unknown	19	jun	835	3	-1	0	unknown	yes
15905	38	technician	married	tertiary	no	45	no	no	cellular	22	jul	125	4	-1	0	unknown	no
16470	28	student	single	secondary	no	153	no	no	cellular	23	jul	1124	2	-1	0	unknown	yes
42217	32	technician	single	tertiary	no	6746	no	no	cellular	11	nov	199	1	-1	0	unknown	yes
2316	48	blue-collar	married	primary	no	762	yes	no	unknown	12	may	81	4	-1	0	unknown	no
43820	29	blue-collar	single	tertiary	no	455	no	no	telephone	27	may	214	2	36	1	success	yes
19339	59	retired	married	secondary	no	136	no	no	cellular	6	aug	301	4	-1	0	unknown	no
43458	62	self-employed	divorced	tertiary	no	6	yes	no	cellular	13	apr	103	1	182	3	success	yes
41836	43	services	married	primary	no	2557	yes	no	telephone	15	oct	166	3	183	5	success	yes
7145	27	blue-collar	single	secondary	no	2486	yes	no	unknown	29	may	733	1	-1	0	unknown	yes
24099	43	management	married	secondary	no	107	yes	yes	telephone	28	oct	135	1	-1	0	unknown	yes
18837	40	management	married	tertiary	no	1213	no	no	cellular	4	aug	53	1	-1	0	unknown	no
17399	54	technician	married	secondary	no	1938	no	yes	cellular	28	jul	551	3	-1	0	unknown	yes
6528	49	blue-collar	divorced	primary	no	15	yes	no	unknown	27	may	550	7	-1	0	unknown	no
43607	48	blue-collar	married	secondary	no	1730	yes	no	cellular	4	may	361	1	89	3	success	yes
14009	27	entrepreneur	married	tertiary	no	-23	no	no	cellular	10	jul	123	4	-1	0	unknown	no
1674	43	blue-collar	single	secondary	no	3	yes	no	unknown	9	may	929	3	-1	0	unknown	yes
11224	50	services	married	secondary	no	753	no	no	unknown	18	jun	59	2	-1	0	unknown	no
31258	23	admin.	single	tertiary	no	0	no	no	cellular	5	mar	168	2	-1	0	unknown	no
42013	52	services	married	secondary	no	659	no	no	cellular	27	oct	113	1	-1	0	unknown	yes
21206	46	management	married	tertiary	no	3	no	no	cellular	18	aug	92	4	-1	0	unknown	no
42516	32	admin.	married	secondary	no	35	no	no	cellular	17	dec	324	3	126	3	success	yes
42285	62	retired	divorced	tertiary	no	0	no	no	cellular	13	nov	227	2	-1	0	unknown	yes
38237	22	blue-collar	single	secondary	no	-51	yes	no	cellular	15	may	859	1	-1	0	unknown	yes
33786	39	admin.	married	secondary	no	732	no	no	cellular	23	apr	522	4	-1	0	unknown	yes
18089	34	management	single	secondary	no	356	yes	no	cellular	30	jul	52	7	-1	0	unknown	no
45100	34	blue-collar	married	secondary	no	152	no	no	cellular	25	oct	275	1	-1	0	unknown	no
22546	32	technician	married	tertiary	no	0	no	no	cellular	22	aug	277	3	-1	0	unknown	no
30664	45	self-employed	married	tertiary	no	1265	yes	no	cellular	6	feb	79	2	-1	0	unknown	no
41073	23	blue-collar	married	secondary	no	272	no	no	cellular	14	aug	100	2	-1	0	unknown	yes
34957	29	management	single	tertiary	no	471	yes	no	cellular	6	may	106	1	-1	0	unknown	no
5091	46	management	single	tertiary	no	-867	yes	yes	unknown	21	may	222	5	-1	0	unknown	no
42970	52	unemployed	married	secondary	no	94	no	no	cellular	10	feb	153	1	92	13	success	yes
31189	75	retired	married	secondary	no	1470	no	no	telephone	27	feb	49	1	-1	0	unknown	no
10329	39	self-employed	married	tertiary	no	2630	no	no	unknown	12	jun	651	5	-1	0	unknown	yes
43747	62	retired	married	secondary	no	3114	no	no	cellular	18	may	243	2	186	1	success	yes
39387	29	management	single	tertiary	no	265	no	no	cellular	22	may	491	1	-1	0	unknown	yes
13461	40	admin.	married	secondary	no	0	yes	yes	cellular	9	jul	145	1	-1	0	unknown	no
39537	42	technician	married	secondary	no	1066	no	no	cellular	26	may	125	1	104	3	success	no
19776	34	management	married	tertiary	yes	38	no	no	cellular	8	aug	52	11	-1	0	unknown	no
24080	56	technician	married	secondary	no	589	yes	no	unknown	23	oct	518	1	147	2	success	yes
37770	30	blue-collar	married	primary	no	99	yes	no	telephone	14	may	93	1	-1	0	unknown	no
8393	26	services	single	secondary	no	92	yes	no	unknown	3	jun	50	4	-1	0	unknown	no
32398	48	admin.	single	secondary	no	6627	yes	no	cellular	16	apr	433	2	-1	0	unknown	no
31250	33	management	married	tertiary	no	250	no	no	cellular	4	mar	377	6	-1	0	unknown	yes
18407	59	admin.	married	primary	no	6187	no	no	cellular	31	jul	114	4	-1	0	unknown	no
42221	53	management	married	tertiary	no	1624	no	no	cellular	11	nov	166	3	97	7	success	yes
36646	43	blue-collar	single	secondary	no	24	no	no	cellular	12	may	68	1	363	1	failure	no
27091	30	technician	married	secondary	no	455	yes	no	cellular	21	nov	758	1	-1	0	unknown	yes
27884	49	unemployed	married	primary	no	213	no	no	cellular	28	jan	60	1	-1	0	unknown	no
25300	31	management	single	secondary	yes	0	no	no	cellular	18	nov	129	2	-1	0	unknown	no
44809	49	technician	married	tertiary	no	1071	no	no	cellular	16	sep	225	1	91	1	success	yes
33493	32	management	single	tertiary	no	819	yes	no	cellular	20	apr	114	2	-1	0	unknown	yes
35769	37	blue-collar	single	secondary	no	180	yes	no	cellular	8	may	114	2	-1	0	unknown	no
43737	38	management	married	tertiary	no	1276	no	no	cellular	17	may	272	2	182	3	success	yes
31231	27	student	single	secondary	no	1177	no	no	cellular	3	mar	133	1	-1	0	unknown	no
22304	31	technician	single	tertiary	no	50	no	no	cellular	21	aug	794	1	-1	0	unknown	no
29502	48	unemployed	divorced	secondary	no	1266	yes	no	telephone	3	feb	45	1	-1	0	unknown	no
38725	35	blue-collar	married	secondary	no	205	yes	yes	cellular	15	may	1313	7	312	1	failure	yes
21375	32	management	married	tertiary	no	1969	no	no	cellular	18	aug	271	8	-1	0	unknown	no
44958	32	technician	single	unknown	no	491	no	no	cellular	8	oct	251	2	91	7	success	yes
10553	37	admin.	married	primary	no	7208	no	no	unknown	16	jun	117	1	-1	0	unknown	no
36397	39	blue-collar	married	secondary	no	785	yes	no	cellular	11	may	1232	2	-1	0	unknown	yes
42319	35	technician	married	tertiary	no	3160	yes	no	cellular	16	nov	445	2	95	1	failure	yes
13690	27	unemployed	single	primary	no	9	no	yes	cellular	9	jul	919	2	-1	0	unknown	yes
43904	67	retired	married	unknown	no	2540	no	no	telephone	14	jun	278	5	116	4	other	yes
18996	42	management	single	secondary	no	9720	no	no	cellular	5	aug	81	2	-1	0	unknown	no
23356	36	technician	divorced	secondary	no	54	yes	no	cellular	27	aug	1642	3	-1	0	unknown	yes
25253	36	technician	single	primary	no	2169	yes	no	cellular	18	nov	133	2	110	3	other	no
39717	25	student	single	unknown	no	277	no	no	cellular	27	may	311	2	-1	0	unknown	yes
33022	40	admin.	married	secondary	no	1060	yes	no	cellular	17	apr	14	3	-1	0	unknown	no
9958	38	technician	divorced	tertiary	no	1805	no	no	unknown	9	jun	952	2	-1	0	unknown	yes
22644	32	technician	divorced	tertiary	no	53	no	no	cellular	22	aug	671	2	-1	0	unknown	yes
26563	38	blue-collar	married	primary	no	1327	yes	no	cellular	20	nov	277	1	-1	0	unknown	no
38527	42	admin.	divorced	secondary	no	241	yes	no	cellular	15	may	1012	3	-1	0	unknown	yes
36008	42	admin.	divorced	secondary	no	256	no	no	cellular	8	may	322	1	323	1	failure	no
7844	37	blue-collar	married	primary	no	461	yes	no	unknown	30	may	272	2	-1	0	unknown	no
19531	47	blue-collar	married	primary	no	124	no	no	cellular	7	aug	76	2	-1	0	unknown	no
33212	28	management	single	tertiary	no	145	yes	no	cellular	20	apr	277	1	-1	0	unknown	no
43710	58	admin.	married	secondary	no	169	no	no	cellular	13	may	336	3	87	5	success	yes
40568	34	management	married	tertiary	no	5973	yes	no	cellular	13	jul	326	3	-1	0	unknown	no
21135	48	services	married	secondary	no	300	no	no	cellular	14	aug	350	4	-1	0	unknown	no
22830	30	management	married	tertiary	no	4874	yes	no	cellular	25	aug	134	10	-1	0	unknown	no
21091	46	services	married	secondary	no	1516	no	no	cellular	14	aug	133	4	-1	0	unknown	no
40950	47	services	married	secondary	no	4	no	no	cellular	13	aug	73	2	105	6	success	no
18510	50	services	married	secondary	yes	0	no	no	telephone	31	jul	35	9	-1	0	unknown	no
35934	55	management	divorced	tertiary	no	481	yes	no	telephone	8	may	147	2	298	3	failure	no
36253	35	blue-collar	married	unknown	no	245	yes	no	cellular	11	may	134	2	370	1	failure	no
41683	54	management	married	tertiary	no	8295	no	no	cellular	2	oct	849	2	119	1	success	yes
3786	29	blue-collar	single	secondary	no	4574	yes	no	unknown	16	may	217	2	-1	0	unknown	no
35649	41	blue-collar	married	secondary	no	2039	yes	no	cellular	8	may	729	1	-1	0	unknown	yes
21037	49	blue-collar	married	secondary	no	322	no	no	cellular	14	aug	356	2	-1	0	unknown	no
24286	46	admin.	divorced	secondary	no	-60	no	no	cellular	17	nov	117	1	-1	0	unknown	no
18216	43	admin.	married	secondary	no	378	no	no	cellular	30	jul	782	8	-1	0	unknown	yes
11725	44	services	married	secondary	no	522	no	yes	unknown	20	jun	911	1	-1	0	unknown	yes
43026	21	student	single	secondary	no	123	no	no	telephone	12	feb	379	5	93	2	success	yes
21440	33	technician	single	secondary	no	12177	no	no	cellular	18	aug	76	5	-1	0	unknown	no
19439	46	technician	married	secondary	no	0	no	no	cellular	6	aug	132	2	-1	0	unknown	no
25982	31	self-employed	single	tertiary	no	3361	no	no	cellular	19	nov	457	2	-1	0	unknown	no
6603	30	self-employed	single	secondary	no	311	yes	yes	unknown	28	may	198	3	-1	0	unknown	no
31616	54	entrepreneur	divorced	unknown	no	4736	yes	no	telephone	6	apr	475	6	307	5	failure	yes
33697	29	technician	single	secondary	no	3466	no	no	cellular	21	apr	274	1	-1	0	unknown	yes
15817	55	housemaid	married	secondary	no	127	yes	no	telephone	21	jul	1130	8	-1	0	unknown	yes
41296	60	retired	married	tertiary	no	108	no	no	cellular	26	aug	624	1	-1	0	unknown	yes
42499	29	management	single	tertiary	no	572	no	no	cellular	16	dec	314	1	195	1	success	yes
18626	53	retired	married	tertiary	no	-22	yes	no	cellular	31	jul	20	3	-1	0	unknown	no
17899	46	self-employed	divorced	tertiary	no	21	no	no	cellular	30	jul	566	2	-1	0	unknown	yes
35897	33	technician	married	tertiary	no	565	yes	no	cellular	8	may	77	2	-1	0	unknown	no
43630	28	management	single	tertiary	no	437	no	no	cellular	5	may	338	1	-1	0	unknown	yes
37073	51	blue-collar	married	primary	no	40	yes	no	cellular	13	may	79	1	370	1	failure	no
28037	42	technician	married	tertiary	no	0	no	no	cellular	28	jan	942	2	-1	0	unknown	no
35600	27	blue-collar	married	secondary	yes	-584	yes	no	cellular	7	may	411	2	-1	0	unknown	no
32488	54	blue-collar	single	secondary	no	105	yes	no	cellular	17	apr	226	1	326	3	failure	no
17027	34	management	married	tertiary	no	1116	yes	no	cellular	25	jul	53	5	-1	0	unknown	no
31124	24	student	single	secondary	no	23878	no	no	cellular	18	feb	185	1	-1	0	unknown	yes
40982	23	student	single	secondary	no	431	no	no	cellular	13	aug	496	2	-1	0	unknown	yes
19532	43	management	married	secondary	no	10273	no	no	cellular	7	aug	359	2	-1	0	unknown	no
35447	43	management	married	tertiary	no	1429	yes	no	cellular	7	may	1030	1	169	3	success	yes
40120	54	management	single	tertiary	no	0	no	no	telephone	5	jun	133	4	-1	0	unknown	no
41956	43	blue-collar	married	secondary	no	14646	no	no	cellular	23	oct	210	1	-1	0	unknown	yes
33790	28	blue-collar	single	tertiary	no	4099	no	no	cellular	23	apr	116	4	-1	0	unknown	yes
3621	31	admin.	married	unknown	no	-295	yes	no	unknown	15	may	311	3	-1	0	unknown	no
44201	35	services	married	secondary	no	2918	no	yes	cellular	16	jul	815	2	407	3	success	yes
26419	50	self-employed	married	secondary	no	1878	yes	yes	cellular	20	nov	45	2	181	11	failure	no
44814	61	housemaid	married	primary	no	2580	no	no	cellular	16	sep	270	3	202	7	other	yes
35786	32	blue-collar	married	secondary	no	333	yes	no	cellular	8	may	501	2	-1	0	unknown	yes
40668	57	services	single	secondary	no	0	no	no	cellular	6	aug	355	1	-1	0	unknown	yes
20634	54	management	married	tertiary	no	153	no	no	cellular	12	aug	168	5	-1	0	unknown	no
16057	52	blue-collar	married	secondary	no	5275	no	yes	cellular	22	jul	1029	3	-1	0	unknown	no
27192	53	blue-collar	married	secondary	no	1027	no	no	cellular	21	nov	102	1	121	1	failure	no
24170	30	management	single	tertiary	no	1243	yes	no	telephone	13	nov	86	1	174	1	failure	no
44016	45	management	married	unknown	no	2724	no	no	cellular	28	jun	359	2	182	1	success	yes
9134	53	housemaid	married	primary	no	104	no	yes	unknown	5	jun	701	1	-1	0	unknown	yes
36829	47	blue-collar	married	secondary	no	802	yes	yes	cellular	12	may	289	2	-1	0	unknown	yes
14262	44	entrepreneur	married	secondary	no	781	no	yes	cellular	14	jul	194	2	-1	0	unknown	no
27154	56	entrepreneur	married	tertiary	no	16125	no	no	telephone	21	nov	167	1	-1	0	unknown	no
41306	28	management	single	tertiary	no	223	yes	no	telephone	27	aug	157	2	119	1	other	yes
11697	60	housemaid	divorced	tertiary	no	662	no	no	unknown	20	jun	241	4	-1	0	unknown	no
43011	64	retired	married	tertiary	no	846	no	no	cellular	11	feb	671	1	181	3	failure	yes
29290	31	technician	married	secondary	no	671	no	no	cellular	2	feb	119	2	175	2	failure	no
13464	37	admin.	married	primary	no	214	yes	no	cellular	9	jul	645	1	-1	0	unknown	yes
22372	31	management	single	tertiary	no	1536	no	no	cellular	22	aug	234	2	-1	0	unknown	no
18256	56	management	married	tertiary	no	25290	no	no	cellular	31	jul	81	12	-1	0	unknown	no
30658	60	blue-collar	married	primary	no	5798	yes	no	cellular	6	feb	58	2	-1	0	unknown	no
40736	18	student	single	primary	no	1944	no	no	telephone	10	aug	122	3	-1	0	unknown	no
42750	20	student	single	unknown	no	829	no	no	cellular	27	jan	196	3	202	2	success	yes
17822	43	entrepreneur	single	tertiary	no	744	no	yes	cellular	29	jul	619	4	-1	0	unknown	no
42840	56	services	married	secondary	no	1989	no	no	cellular	3	feb	336	2	281	2	failure	yes
5442	35	services	single	secondary	no	511	yes	yes	unknown	23	may	472	1	-1	0	unknown	no
38099	36	technician	single	secondary	no	125	yes	no	cellular	15	may	676	3	-1	0	unknown	yes
20197	47	blue-collar	married	primary	no	4520	no	no	cellular	11	aug	356	2	-1	0	unknown	no
19540	36	admin.	married	secondary	no	540	no	yes	cellular	7	aug	95	2	-1	0	unknown	no
10756	37	services	single	secondary	no	105	no	yes	unknown	17	jun	260	4	-1	0	unknown	no
19523	55	blue-collar	married	primary	no	1086	yes	no	cellular	7	aug	148	2	-1	0	unknown	no
6122	50	blue-collar	married	secondary	no	74	yes	yes	unknown	27	may	146	1	-1	0	unknown	no
29376	28	unemployed	married	primary	no	7459	yes	no	cellular	2	feb	981	5	269	2	failure	yes
38994	27	services	single	secondary	no	-195	yes	no	cellular	18	may	391	1	-1	0	unknown	yes
42843	64	housemaid	married	unknown	no	2645	no	no	telephone	3	feb	219	2	-1	0	unknown	yes
8626	38	blue-collar	married	primary	no	2472	yes	no	unknown	3	jun	176	2	-1	0	unknown	no
3308	54	technician	married	tertiary	no	4582	yes	no	unknown	15	may	165	1	-1	0	unknown	no
20968	57	technician	divorced	secondary	no	3043	no	no	cellular	14	aug	707	2	-1	0	unknown	yes
258	36	services	married	secondary	no	143	yes	yes	unknown	5	may	350	1	-1	0	unknown	no
31337	47	blue-collar	married	secondary	no	238	yes	yes	cellular	13	mar	3076	1	-1	0	unknown	yes
9967	49	management	married	secondary	no	321	no	no	unknown	9	jun	135	3	-1	0	unknown	no
13083	27	technician	single	secondary	yes	0	no	yes	cellular	8	jul	732	1	-1	0	unknown	yes
41169	44	admin.	married	secondary	no	10905	no	no	cellular	19	aug	240	2	271	1	other	yes
41840	57	management	married	tertiary	no	1318	no	no	cellular	16	oct	115	1	185	2	failure	yes
32015	38	technician	married	tertiary	no	52	yes	no	cellular	14	apr	82	4	-1	0	unknown	no
25748	30	unknown	single	unknown	no	6929	no	no	cellular	19	nov	341	1	-1	0	unknown	no
3077	48	technician	married	secondary	no	1764	yes	no	unknown	14	may	125	2	-1	0	unknown	no
12718	39	technician	single	secondary	no	506	yes	no	cellular	7	jul	718	2	-1	0	unknown	yes
31656	36	self-employed	married	secondary	no	1184	yes	no	cellular	6	apr	1063	1	-1	0	unknown	yes
37681	35	services	married	secondary	no	341	yes	no	cellular	14	may	345	1	-1	0	unknown	yes
619	40	technician	single	unknown	no	-5	yes	no	unknown	6	may	78	2	-1	0	unknown	no
15108	31	blue-collar	divorced	secondary	no	-277	yes	no	telephone	17	jul	1008	2	-1	0	unknown	yes
19075	40	management	married	secondary	no	1251	yes	no	cellular	5	aug	406	1	-1	0	unknown	no
40813	30	management	single	tertiary	no	533	no	no	cellular	11	aug	229	2	99	4	success	yes
43530	42	self-employed	married	secondary	no	1216	yes	no	cellular	23	apr	296	1	521	1	failure	yes
43801	67	retired	married	primary	no	1430	no	no	telephone	26	may	283	2	135	5	success	yes
37042	28	blue-collar	single	primary	no	431	yes	no	cellular	13	may	68	2	363	2	failure	no
40931	50	admin.	married	secondary	no	238	yes	no	cellular	12	aug	216	5	-1	0	unknown	no
24495	41	management	married	primary	no	5310	yes	no	cellular	17	nov	984	1	-1	0	unknown	yes
38651	29	blue-collar	single	secondary	no	7531	no	no	cellular	15	may	50	2	-1	0	unknown	no
44769	52	unemployed	married	secondary	no	1416	no	no	cellular	13	sep	218	3	187	3	success	yes
43679	33	services	married	secondary	no	386	no	no	cellular	12	may	317	1	181	5	success	yes
43578	29	management	single	tertiary	no	2955	no	no	cellular	29	apr	226	2	-1	0	unknown	yes
26048	54	management	married	tertiary	no	0	no	yes	cellular	19	nov	307	3	-1	0	unknown	no
6493	34	services	single	secondary	no	544	yes	no	unknown	27	may	257	2	-1	0	unknown	no
2347	33	management	divorced	secondary	no	5	yes	no	unknown	13	may	1346	1	-1	0	unknown	yes
10912	37	blue-collar	married	secondary	no	647	yes	no	unknown	17	jun	41	1	-1	0	unknown	no
29581	34	blue-collar	married	secondary	no	563	no	yes	cellular	3	feb	150	2	-1	0	unknown	no
217	53	unemployed	married	unknown	no	13	no	no	unknown	5	may	410	3	-1	0	unknown	no
35279	33	entrepreneur	married	tertiary	no	2179	yes	yes	cellular	7	may	217	1	167	2	other	no
41844	31	management	married	tertiary	no	6138	no	no	cellular	16	oct	154	2	119	5	failure	yes
358	40	blue-collar	married	secondary	no	211	yes	no	unknown	5	may	216	4	-1	0	unknown	no
15823	40	admin.	single	secondary	no	664	no	no	cellular	21	jul	1342	2	-1	0	unknown	yes
40101	27	student	single	secondary	no	538	no	no	cellular	4	jun	124	2	-1	0	unknown	yes
27528	39	management	married	tertiary	no	15	yes	yes	cellular	21	nov	90	2	-1	0	unknown	no
14591	30	entrepreneur	married	primary	no	2686	yes	no	cellular	15	jul	808	3	-1	0	unknown	yes
43007	57	retired	married	primary	no	9367	no	no	cellular	11	feb	981	1	90	6	success	yes
42975	60	retired	married	secondary	no	1853	no	no	cellular	10	feb	234	1	183	1	success	yes
15847	35	management	single	tertiary	no	-324	no	yes	cellular	21	jul	985	11	-1	0	unknown	yes
41547	56	admin.	single	secondary	no	2815	yes	no	cellular	11	sep	212	1	-1	0	unknown	yes
41070	45	management	married	tertiary	no	2671	no	no	cellular	14	aug	94	4	-1	0	unknown	yes
41770	67	management	divorced	tertiary	no	361	no	no	cellular	13	oct	411	2	-1	0	unknown	yes
31212	45	admin.	married	secondary	no	129	yes	no	cellular	2	mar	145	1	-1	0	unknown	no
34028	26	unemployed	single	tertiary	no	3511	no	no	cellular	30	apr	439	2	-1	0	unknown	yes
34007	33	management	married	tertiary	no	55	no	no	cellular	30	apr	526	2	87	3	failure	yes
42291	34	blue-collar	single	unknown	no	129	yes	yes	cellular	16	nov	295	1	200	2	success	yes
30634	30	housemaid	single	secondary	no	1924	no	no	cellular	6	feb	170	1	-1	0	unknown	no
23604	43	management	married	tertiary	no	241	no	no	cellular	28	aug	79	10	-1	0	unknown	no
32639	41	admin.	married	secondary	no	1010	yes	no	cellular	17	apr	47	1	338	1	failure	no
36013	56	management	married	primary	yes	-255	yes	no	telephone	11	may	9	5	-1	0	unknown	no
41654	84	entrepreneur	married	secondary	no	0	no	no	telephone	30	sep	992	2	-1	0	unknown	yes
23342	49	technician	married	secondary	yes	410	no	no	cellular	27	aug	117	7	-1	0	unknown	no
36922	34	blue-collar	married	secondary	no	634	no	yes	cellular	12	may	737	3	-1	0	unknown	yes
33930	54	admin.	divorced	secondary	no	1693	no	no	cellular	30	apr	1277	1	87	2	other	yes
